"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1994",61.2618927360251,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1995",60.7849404562999,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1996",61.4640631924711,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1997",62.6024940847334,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1998",65.0216102120816,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","1999",62.6324454814501,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2000",61.6715584724179,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2001",59.6149817343826,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2002",58.3538598001101,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2003",56.3316862462777,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2004",55.6974566613024,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2005",58.1172363319883,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2006",58.9429543954408,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2007",61.0298302769451,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2008",62.3450904004066,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2009",60.5311238580837,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2010",58.3503846783434,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2011",57.9636464123347,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2012",58.9892352228558,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2013",57.7063743743301,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2014",57.2446238890527,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2015",55.0581120104449,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2016",53.7934673404985,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2017",52.3296865089327,
"NOR","GFCFSECTOR","CORP","PC_GFCF","A","2018",52.4408523525415,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1980",33.8553561718325,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1981",31.864406779661,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1982",32.5521942905837,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1983",31.2537673297167,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1984",31.36725412166,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1985",29.3223396031951,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1986",27.349853515625,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1987",25.7570770243581,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1988",27.1326794966691,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1989",27.8747237674312,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1990",26.9521410579345,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1991",26.4176117411608,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1992",24.3578857991934,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1993",25.2360933406446,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1994",26.2184675370709,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1995",25.5381862203274,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1996",23.5212613473483,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1997",24.7824250105619,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1998",26.0791568561498,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","1999",28.2359136387572,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2000",27.8830260648442,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2001",25.1843791560875,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2002",26.2127447312632,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2003",28.0765972894482,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2004",29.635499207607,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2005",30.5964019818244,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2006",31.5158290563545,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2007",29.5804520248326,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2008",26.6881028938907,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2009",26.2392138063279,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2010",30.5704545996329,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2011",31.0987047789192,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2012",30.7123612458239,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2013",30.8181555362822,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2014",29.8525604952167,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2015",28.9480134590102,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2016",29.5064074059102,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2017",29.8531749035041,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2018",29.846694346854,
"FIN","GFCFSECTOR","HH","PC_GFCF","A","2019",30.3173167252357,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","1995",35.9071495367057,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","1996",36.7311208196838,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","1997",36.7138106218644,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","1998",36.1058316979509,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","1999",36.2623084704225,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2000",37.7464356289594,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2001",36.7146786329263,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2002",37.1601426545853,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2003",41.6345804696761,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2004",44.3544775851104,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2005",44.936672354682,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2006",45.3001734010081,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2007",41.0324094839636,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2008",36.8385876585708,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2009",24.6089738271111,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2010",20.2817401799094,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2011",16.0753597160943,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2012",11.398030044387,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2013",12.1147603569204,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2014",10.489927080732,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2015",7.11486521833246,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2016",5.46282095019742,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2017",6.25922296663122,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2018",7.95737746265309,
"IRL","GFCFSECTOR","HH","PC_GFCF","A","2019",4.44291960494405,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","1995",23.6137108095461,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","1996",19.731009318175,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","1997",22.0821584563499,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","1998",20.5447276361819,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","1999",17.1342389470132,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2000",21.635810405417,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2001",17.2877644390568,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2002",16.9895253122445,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2003",23.1967167032102,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2004",23.7362095965372,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2005",19.2508149000331,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2006",27.2261596856001,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2007",27.2217435118517,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2008",28.9940215844095,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2009",27.310930543515,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2010",20.9891725327227,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2011",21.5848281693543,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2012",19.8992613246686,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2013",22.6643007505538,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2014",24.0898216834529,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2015",24.4613194114855,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2016",23.8233047952088,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2017",23.7953163701869,
"LUX","GFCFSECTOR","HH","PC_GFCF","A","2018",25.7804762093419,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2003",24.0959137861104,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2004",26.1284930052419,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2005",24.4886439027584,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2006",26.2903853416308,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2007",26.1831732077473,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2008",24.9500156727617,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2009",23.744538390473,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2010",17.4028166762652,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2011",19.7194722046579,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2012",16.8184502197425,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2013",16.0207762809732,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2014",17.3437755467999,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2015",18.1866841546416,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2016",20.1236233016742,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2017",20.3253954908523,
"CHL","GFCFSECTOR","HH","PC_GFCF","A","2018",20.4262071232657,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","1995",2.57849130208657,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","1996",8.2463488618466,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","1997",12.4972429330226,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","1998",14.5655726361379,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","1999",13.41000815398,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2000",13.967875963006,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2001",15.7739397874806,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2002",20.7612268826897,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2003",15.972873105432,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2004",15.7665510204122,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2005",17.4220823509466,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2006",21.7554657229581,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2007",17.8368325229188,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2008",13.6598331554071,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2009",15.0754811663077,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2010",18.0491143215056,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2011",16.9603843035171,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2012",19.2940744677383,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2013",20.9199417620005,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2014",24.1839725006866,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2015",29.3907173888367,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2016",16.187834157739,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2017",20.2677565003463,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2018",23.3337987903703,
"HUN","GFCFSECTOR","GG","PC_GFCF","A","2019",22.2729332759153,"E"
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","1995",52.2130263491288,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","1996",53.0944168953219,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","1997",54.0983717270769,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","1998",55.1122259674427,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","1999",56.139075234416,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2000",58.2982223662672,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2001",58.8504459567993,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2002",58.0900789281507,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2003",58.0931602790362,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2004",59.2390574573203,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2005",59.9602780081277,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2006",59.5903157850164,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2007",60.5025103575938,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2008",60.7942160061739,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2009",57.7963720630178,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2010",58.2115462897188,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2011",57.9926043510035,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2012",57.8658019599302,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2013",57.5762287756926,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2014",58.4502228699513,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2015",59.427303758773,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2016",58.8987252848111,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2017",59.4094284234156,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2018",59.3116983643354,
"DEU","GFCFSECTOR","CORP","PC_GFCF","A","2019",58.6104552759009,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","1995",12.9967909659159,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","1996",12.4905293644426,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","1997",12.1873941759776,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","1998",12.099846416057,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","1999",12.8975458725483,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2000",14.75131237305,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2001",17.6305521847774,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2002",17.8932447618689,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2003",14.757028432432,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2004",13.0755777304709,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2005",11.8576153411461,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2006",12.2647196575586,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2007",16.2727370285657,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2008",21.2296476298817,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2009",17.860968680595,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2010",19.3458411642006,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2011",14.7946143940822,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2012",10.3883028637512,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2013",10.8353921816852,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2014",10.6384537047117,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2015",7.39671646762972,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2016",5.34951276099601,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2017",5.30250892562569,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2018",6.85460260766224,
"IRL","GFCFSECTOR","GG","PC_GFCF","A","2019",5.03923519224448,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1981",15.1190295349493,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1982",17.6572648304359,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1983",18.0152413209145,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1984",18.4785526386428,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1985",19.3513492630725,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1986",17.6440853906215,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1987",15.8749502190362,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1988",15.2257891694511,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1989",15.5404529065394,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1990",17.3182914226662,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1991",18.8193101508386,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1992",19.1540234506825,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1993",18.6048847688201,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1994",17.6513864203077,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1995",18.343819635601,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1996",15.9739528901037,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1997",14.3959022493088,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1998",13.9499397394053,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","1999",13.419032736779,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2000",15.0622056361028,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2001",15.1085655815889,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2002",16.080490525839,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2003",16.0403657448707,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2004",15.7090238750193,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2005",15.8252130075539,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2006",15.5912220360065,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2007",16.0446484343174,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2008",15.7617430076808,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2009",20.5621981244847,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2010",20.589958426607,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2011",18.3482741176386,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2012",17.012505613785,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2013",15.9419344882971,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2014",13.7644848748926,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2015",15.4657785866552,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2016",16.6616803465276,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2017",17.0987985929727,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2018",17.6173873310089,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2019",16.9769144570615,
"CAN","GFCFSECTOR","GG","PC_GFCF","A","2020",18.6197878144175,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","1995",54.4422162738024,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","1996",56.3995437620936,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","1997",58.8043149721194,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","1998",60.2048794338721,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","1999",60.9163594053412,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2000",63.8856697899035,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2001",65.0467788774532,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2002",63.746319263909,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2003",66.4759015129424,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2004",66.3711922985434,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2005",63.8289081214348,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2006",63.8941754886801,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2007",64.0211249967348,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2008",63.1950030273161,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2009",61.549304283039,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2010",60.4140585878818,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2011",62.9809789471268,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2012",63.7482039607774,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2013",63.9120402628448,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2014",64.5245169400485,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2015",64.7256513492829,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2016",65.4930975782803,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2017",64.6646863461023,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2018",65.218666115597,
"AUT","GFCFSECTOR","CORP","PC_GFCF","A","2019",65.725558688393,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","1995",66.6578773895847,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","1996",68.0607218256761,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","1997",69.748413244628,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","1998",71.3508102358756,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","1999",69.170355561902,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2000",71.8839171877846,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2001",70.031825533469,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2002",67.3275609654076,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2003",69.7025762759199,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2004",69.3696598420119,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2005",65.8958607184055,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2006",61.1467136620339,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2007",61.3235047746691,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2008",62.9656118918292,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2009",55.6273206652314,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2010",60.7596958660788,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2011",67.3405099150142,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2012",65.2656544645114,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2013",64.8143585467089,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2014",63.4975684420592,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2015",59.8535668348669,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2016",60.737812911726,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2017",56.4680134680135,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2018",58.501395728131,
"EST","GFCFSECTOR","CORP","PC_GFCF","A","2019",60.7930412126311,
"POL","GFCFSECTOR","GG","PC_GFCF","A","1995",15.5481970813851,
"POL","GFCFSECTOR","GG","PC_GFCF","A","1996",15.4816513761468,
"POL","GFCFSECTOR","GG","PC_GFCF","A","1997",15.1954891769651,
"POL","GFCFSECTOR","GG","PC_GFCF","A","1998",14.1462205358803,
"POL","GFCFSECTOR","GG","PC_GFCF","A","1999",12.4840195496724,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2000",12.2150920840429,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2001",13.7853977315406,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2002",15.4409010647975,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2003",15.3976784738308,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2004",15.7581816268547,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2005",17.467577922529,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2006",18.8902840278987,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2007",19.4440279485411,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2008",20.4025020030837,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2009",23.199075490296,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2010",27.9484800523932,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2011",29.0136542467022,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2012",24.4966692717056,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2013",22.5046920868156,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2014",23.6133168723795,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2015",22.57296190766,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2016",18.2656688884843,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2017",21.5917530503104,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2018",25.5519500683145,
"POL","GFCFSECTOR","GG","PC_GFCF","A","2019",23.1043224563789,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","1995",20.1281059749737,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","1996",17.2197977246378,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","1997",16.8594077670748,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","1998",16.6160550777719,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","1999",15.7182417940434,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2000",14.2891144723845,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2001",14.6721573556489,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2002",15.5913512300371,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2003",15.3355749460679,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2004",14.4249316914168,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2005",14.5725001022149,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2006",14.5650104007352,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2007",15.7101936608755,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2008",16.7462612147369,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2009",22.3968764540471,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2010",21.7813564253076,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2011",18.7502347594186,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2012",14.2107852887907,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2013",13.1324757391108,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2014",12.2213443042803,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2015",14.0344731663593,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2016",10.9478725105975,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2017",10.6867589843822,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2018",11.0666808919236,
"ESP","GFCFSECTOR","GG","PC_GFCF","A","2019",10.5256986673567,
"ESP","GFCFSECTOR","HH","PC_GFCF","A","1995",24.2280920935213,
"ESP","GFCFSECTOR","HH","PC_GFCF","A","1996",25.7689008699914,
"ESP","GFCFSECTOR","HH","PC_GFCF","A","1997",25.0711358237398,
